1.393368207214E9,93,192.168.0.28,TCP_MISS,1858,674,GET,http:\\www.safesite.com,100,200,TEST
1.393368207232E9,31,192.168.0.34,TCP_MISS,9724,523,GET,http:\\www.safesite.com,100,200,TEST
1.393368207321E9,331,192.168.0.16,TCP_MISS,6190,62,GET,http:\\www.safesite.com,100,200,TEST
1.393368207361E9,442,192.168.0.25,TCP_MISS,5720,495,GET,http:\\www.safesite.com,100,200,TEST
1.393368207452E9,137,192.168.0.23,TCP_MISS,1277,957,GET,http:\\www.safesite.com,100,200,TEST
1.393368207458E9,445,192.168.0.5,TCP_MISS,3743,752,GET,http:\\www.safesite.com,100,200,TEST
1.393368207463E9,379,192.168.0.36,TCP_MISS,6259,98,GET,http:\\www.safesite.com,100,200,TEST
1.393368207537E9,32,192.168.0.23,TCP_MISS,4425,487,GET,http:\\www.safesite.com,100,200,TEST
1.393368207577E9,395,192.168.0.21,TCP_MISS,7656,207,GET,http:\\www.safesite.com,100,200,TEST
1.393368207612E9,344,192.168.0.20,TCP_MISS,2811,985,GET,http:\\www.safesite.com,100,200,TEST
1.393368207698E9,442,192.168.0.37,TCP_MISS,3859,673,GET,http:\\www.safesite.com,100,200,TEST
1.393368207723E9,338,192.168.0.6,TCP_MISS,9511,895,GET,http:\\www.safesite.com,100,200,TEST
1.393368207746E9,447,192.168.0.10,TCP_MISS,4805,348,GET,http:\\www.safesite.com,100,200,TEST
1.393368207762E9,467,192.168.0.11,TCP_MISS,8294,881,GET,http:\\www.safesite.com,100,200,TEST
1.393368207851E9,38,192.168.0.3,TCP_MISS,5652,189,GET,http:\\www.safesite.com,100,200,TEST
1.393368207855E9,268,192.168.0.32,TCP_MISS,8693,134,GET,http:\\www.safesite.com,100,200,TEST
1.393368207909E9,183,192.168.0.5,TCP_MISS,1685,2,GET,http:\\www.safesite.com,100,200,TEST
1.393368207969E9,440,192.168.0.29,TCP_MISS,5152,765,GET,http:\\www.safesite.com,100,200,TEST
1.393368208032E9,399,192.168.0.33,TCP_MISS,8614,339,GET,http:\\www.safesite.com,100,200,TEST
1.393368208091E9,424,192.168.0.2,TCP_MISS,6279,495,GET,http:\\www.safesite.com,100,200,TEST
1.393368208186E9,13,192.168.0.12,TCP_MISS,5628,829,GET,http:\\www.safesite.com,100,200,TEST
1.39336820823E9,211,192.168.0.31,TCP_MISS,3753,508,GET,http:\\www.safesite.com,100,200,TEST
1.393368208231E9,100,192.168.0.36,TCP_MISS,4391,909,GET,http:\\www.safesite.com,100,200,TEST
1.393368208231E9,245,192.168.0.9,TCP_MISS,7663,508,GET,http:\\www.safesite.com,100,200,TEST
1.393368208242E9,321,192.168.0.26,TCP_MISS,8580,411,GET,http:\\www.safesite.com,100,200,TEST
1.393368208327E9,182,192.168.0.22,TCP_MISS,5987,120,GET,http:\\www.safesite.com,100,200,TEST
1.393368208421E9,392,192.168.0.19,TCP_MISS,4680,705,GET,http:\\www.safesite.com,100,200,TEST
1.393368208488E9,68,192.168.0.35,TCP_MISS,6619,384,GET,http:\\www.safesite.com,100,200,TEST
1.393368208513E9,437,192.168.0.18,TCP_MISS,7022,774,GET,http:\\www.safesite.com,100,200,TEST
1.393368208587E9,147,192.168.0.25,TCP_MISS,730,558,GET,http:\\www.safesite.com,100,200,TEST
1.393368208596E9,115,192.168.0.8,TCP_MISS,590,868,GET,http:\\www.safesite.com,100,200,TEST
1.393368208618E9,259,192.168.0.14,TCP_MISS,8578,815,GET,http:\\www.safesite.com,100,200,TEST
1.393368208665E9,404,192.168.0.30,TCP_MISS,2346,409,GET,http:\\www.safesite.com,100,200,TEST
1.39336820867E9,188,192.168.0.15,TCP_MISS,1872,713,GET,http:\\www.safesite.com,100,200,TEST
1.393368208678E9,288,192.168.0.34,TCP_MISS,9034,390,GET,http:\\www.safesite.com,100,200,TEST
1.393368208763E9,85,192.168.0.28,TCP_MISS,2217,675,GET,http:\\www.safesite.com,100,200,TEST
1.393368208784E9,226,192.168.0.27,TCP_MISS,8107,943,GET,http:\\www.safesite.com,100,200,TEST
1.393368208863E9,10,192.168.0.17,TCP_MISS,6322,738,GET,http:\\www.safesite.com,100,200,TEST
1.393368208925E9,470,192.168.0.4,TCP_MISS,2422,738,GET,http:\\www.safesite.com,100,200,TEST
1.393368208927E9,272,192.168.0.16,TCP_MISS,4518,883,GET,http:\\www.safesite.com,100,200,TEST
1.393368209005E9,163,192.168.0.13,TCP_MISS,3311,610,GET,http:\\www.safesite.com,100,200,TEST
1.393368209092E9,121,192.168.0.24,TCP_MISS,5782,557,GET,http:\\www.safesite.com,100,200,TEST
1.393368209182E9,435,192.168.0.7,TCP_MISS,2136,792,GET,http:\\www.safesite.com,100,200,TEST
1.393368209245E9,462,192.168.0.30,TCP_MISS,4685,89,GET,http:\\www.safesite.com,100,200,TEST
1.393368209288E9,149,192.168.0.34,TCP_MISS,6531,513,GET,http:\\www.safesite.com,100,200,TEST
1.393368209331E9,356,192.168.0.29,TCP_MISS,2731,480,GET,http:\\www.safesite.com,100,200,TEST
1.393368209336E9,259,192.168.0.15,TCP_MISS,2051,332,GET,http:\\www.safesite.com,100,200,TEST
1.393368209355E9,115,192.168.0.28,TCP_MISS,1381,202,GET,http:\\www.safesite.com,100,200,TEST
1.39336820944E9,235,192.168.0.5,TCP_MISS,2423,308,GET,http:\\www.safesite.com,100,200,TEST
1.393368209473E9,73,192.168.0.32,TCP_MISS,1683,584,GET,http:\\www.safesite.com,100,200,TEST
1.393368209493E9,327,192.168.0.10,TCP_MISS,4032,353,GET,http:\\www.safesite.com,100,200,TEST
1.393368209544E9,477,192.168.0.11,TCP_MISS,8282,446,GET,http:\\www.safesite.com,100,200,TEST
1.393368209582E9,240,192.168.0.13,TCP_MISS,3828,191,GET,http:\\www.safesite.com,100,200,TEST
1.393368209595E9,384,192.168.0.37,TCP_MISS,8927,103,GET,http:\\www.safesite.com,100,200,TEST
1.393368209626E9,404,192.168.0.20,TCP_MISS,984,75,GET,http:\\www.safesite.com,100,200,TEST
1.393368209701E9,274,192.168.0.21,TCP_MISS,3081,868,GET,http:\\www.safesite.com,100,200,TEST
1.393368209721E9,487,192.168.0.12,TCP_MISS,113,329,GET,http:\\www.safesite.com,100,200,TEST
1.393368209736E9,449,192.168.0.25,TCP_MISS,157,643,GET,http:\\www.safesite.com,100,200,TEST
1.393368209807E9,20,192.168.0.6,TCP_MISS,431,926,GET,http:\\www.safesite.com,100,200,TEST
1.39336820989E9,235,192.168.0.14,TCP_MISS,7473,253,GET,http:\\www.safesite.com,100,200,TEST
1.393368209986E9,210,192.168.0.7,TCP_MISS,6641,397,GET,http:\\www.safesite.com,100,200,TEST
1.393368210079E9,342,192.168.0.26,TCP_MISS,9238,161,GET,http:\\www.safesite.com,100,200,TEST
1.393368210133E9,82,192.168.0.18,TCP_MISS,7861,234,GET,http:\\www.safesite.com,100,200,TEST
1.393368210178E9,393,192.168.0.23,TCP_MISS,1385,778,GET,http:\\www.safesite.com,100,200,TEST
1.393368210256E9,197,192.168.0.3,TCP_MISS,1543,325,GET,http:\\www.safesite.com,100,200,TEST
1.39336821027E9,289,192.168.0.35,TCP_MISS,7684,21,GET,http:\\www.safesite.com,100,200,TEST
1.39336821028E9,176,192.168.0.17,TCP_MISS,4046,943,GET,http:\\www.safesite.com,100,200,TEST
1.393368210307E9,110,192.168.0.27,TCP_MISS,44,60,GET,http:\\www.safesite.com,100,200,TEST
1.393368210397E9,355,192.168.0.8,TCP_MISS,9030,852,GET,http:\\www.safesite.com,100,200,TEST
1.393368210456E9,224,192.168.0.31,TCP_MISS,8554,615,GET,http:\\www.safesite.com,100,200,TEST
1.393368210502E9,271,192.168.0.33,TCP_MISS,8060,931,GET,http:\\www.safesite.com,100,200,TEST
1.393368210596E9,130,192.168.0.16,TCP_MISS,2609,695,GET,http:\\www.safesite.com,100,200,TEST
1.393368210674E9,15,192.168.0.19,TCP_MISS,8592,451,GET,http:\\www.safesite.com,100,200,TEST
1.393368210711E9,457,192.168.0.9,TCP_MISS,1403,478,GET,http:\\www.safesite.com,100,200,TEST
1.393368210775E9,52,192.168.0.24,TCP_MISS,7340,910,GET,http:\\www.safesite.com,100,200,TEST
1.393368210825E9,281,192.168.0.22,TCP_MISS,7412,709,GET,http:\\www.safesite.com,100,200,TEST
1.393368210862E9,226,192.168.0.36,TCP_MISS,4873,669,GET,http:\\www.safesite.com,100,200,TEST
1.393368210891E9,463,192.168.0.4,TCP_MISS,3888,149,GET,http:\\www.safesite.com,100,200,TEST
1.393368210926E9,317,192.168.0.2,TCP_MISS,3089,128,GET,http:\\www.safesite.com,100,200,TEST
1.393368210943E9,297,192.168.0.33,TCP_MISS,515,194,GET,http:\\www.safesite.com,100,200,TEST
1.393368211015E9,311,192.168.0.20,TCP_MISS,7291,498,GET,http:\\www.safesite.com,100,200,TEST
1.39336821102E9,341,192.168.0.36,TCP_MISS,6288,882,GET,http:\\www.safesite.com,100,200,TEST
1.393368211099E9,328,192.168.0.12,TCP_MISS,7998,43,GET,http:\\www.safesite.com,100,200,TEST
1.393368211155E9,406,192.168.0.7,TCP_MISS,2724,727,GET,http:\\www.safesite.com,100,200,TEST
1.393368211239E9,247,192.168.0.18,TCP_MISS,7589,678,GET,http:\\www.safesite.com,100,200,TEST
1.393368211251E9,14,192.168.0.9,TCP_MISS,5277,834,GET,http:\\www.safesite.com,100,200,TEST
1.393368211317E9,0,192.168.0.13,TCP_MISS,8608,441,GET,http:\\www.safesite.com,100,200,TEST
1.393368211326E9,247,192.168.0.11,TCP_MISS,5217,192,GET,http:\\www.safesite.com,100,200,TEST
1.393368211329E9,483,192.168.0.19,TCP_MISS,9294,15,GET,http:\\www.safesite.com,100,200,TEST
1.393368211427E9,313,192.168.0.35,TCP_MISS,7154,556,GET,http:\\www.safesite.com,100,200,TEST
1.393368211469E9,23,192.168.0.16,TCP_MISS,4315,505,GET,http:\\www.safesite.com,100,200,TEST
1.393368211501E9,443,192.168.0.6,TCP_MISS,3936,516,GET,http:\\www.safesite.com,100,200,TEST
1.393368211583E9,242,192.168.0.32,TCP_MISS,1548,739,GET,http:\\www.safesite.com,100,200,TEST
1.39336821168E9,451,192.168.0.22,TCP_MISS,7814,122,GET,http:\\www.safesite.com,100,200,TEST
1.393368211748E9,238,192.168.0.23,TCP_MISS,1989,887,GET,http:\\www.safesite.com,100,200,TEST
1.393368211835E9,300,192.168.0.26,TCP_MISS,1759,76,GET,http:\\www.safesite.com,100,200,TEST
1.393368211928E9,260,192.168.0.5,TCP_MISS,500,534,GET,http:\\www.safesite.com,100,200,TEST
1.393368211965E9,297,192.168.0.37,TCP_MISS,9967,499,GET,http:\\www.safesite.com,100,200,TEST
1.393368212012E9,427,192.168.0.34,TCP_MISS,4723,347,GET,http:\\www.safesite.com,100,200,TEST
1.393368212051E9,34,192.168.0.3,TCP_MISS,9950,38,GET,http:\\www.safesite.com,100,200,TEST
1.393368212075E9,444,192.168.0.27,TCP_MISS,6014,364,GET,http:\\www.safesite.com,100,200,TEST
1.39336821216E9,496,192.168.0.24,TCP_MISS,7565,909,GET,http:\\www.safesite.com,100,200,TEST
1.393368212199E9,38,192.168.0.4,TCP_MISS,2403,939,GET,http:\\www.safesite.com,100,200,TEST
1.393368212241E9,95,192.168.0.30,TCP_MISS,7490,3,GET,http:\\www.safesite.com,100,200,TEST
1.393368212305E9,45,192.168.0.10,TCP_MISS,4926,571,GET,http:\\www.safesite.com,100,200,TEST
1.393368212325E9,301,192.168.0.17,TCP_MISS,2388,259,GET,http:\\www.safesite.com,100,200,TEST
1.393368212384E9,355,192.168.0.31,TCP_MISS,6044,18,GET,http:\\www.safesite.com,100,200,TEST
1.393368212458E9,447,192.168.0.2,TCP_MISS,1813,644,GET,http:\\www.safesite.com,100,200,TEST
1.393368212489E9,322,192.168.0.8,TCP_MISS,8185,48,GET,http:\\www.safesite.com,100,200,TEST
1.393368212528E9,484,192.168.0.29,TCP_MISS,1810,880,GET,http:\\www.safesite.com,100,200,TEST
1.393368212606E9,132,192.168.0.28,TCP_MISS,5858,326,GET,http:\\www.safesite.com,100,200,TEST
1.393368212648E9,169,192.168.0.14,TCP_MISS,4621,538,GET,http:\\www.safesite.com,100,200,TEST
1.393368212667E9,427,192.168.0.15,TCP_MISS,514,44,GET,http:\\www.safesite.com,100,200,TEST
1.393368212753E9,339,192.168.0.21,TCP_MISS,9444,683,GET,http:\\www.safesite.com,100,200,TEST
1.393368212774E9,370,192.168.0.25,TCP_MISS,639,399,GET,http:\\www.safesite.com,100,200,TEST
1.393368212815E9,464,192.168.0.27,TCP_MISS,3584,613,GET,http:\\www.safesite.com,100,200,TEST
1.393368212867E9,387,192.168.0.33,TCP_MISS,3837,654,GET,http:\\www.safesite.com,100,200,TEST
1.393368212907E9,279,192.168.0.7,TCP_MISS,2158,429,GET,http:\\www.safesite.com,100,200,TEST
1.39336821298E9,153,192.168.0.3,TCP_MISS,2449,621,GET,http:\\www.safesite.com,100,200,TEST
1.393368213041E9,363,192.168.0.11,TCP_MISS,2140,486,GET,http:\\www.safesite.com,100,200,TEST
1.393368213055E9,489,192.168.0.29,TCP_MISS,4679,371,GET,http:\\www.safesite.com,100,200,TEST
1.393368213087E9,220,192.168.0.6,TCP_MISS,6926,850,GET,http:\\www.safesite.com,100,200,TEST
1.393368213138E9,459,192.168.0.24,TCP_MISS,2701,781,GET,http:\\www.safesite.com,100,200,TEST
1.393368213217E9,72,192.168.0.21,TCP_MISS,2946,611,GET,http:\\www.safesite.com,100,200,TEST
1.393368213312E9,228,192.168.0.15,TCP_MISS,698,181,GET,http:\\www.safesite.com,100,200,TEST
1.393368213331E9,151,192.168.0.8,TCP_MISS,3940,585,GET,http:\\www.safesite.com,100,200,TEST
1.393368213413E9,491,192.168.0.31,TCP_MISS,7600,188,GET,http:\\www.safesite.com,100,200,TEST
1.393368213478E9,89,192.168.0.9,TCP_MISS,3606,95,GET,http:\\www.safesite.com,100,200,TEST
1.393368213504E9,287,192.168.0.10,TCP_MISS,2366,164,GET,http:\\www.safesite.com,100,200,TEST
1.39336821356E9,119,192.168.0.34,TCP_MISS,7220,920,GET,http:\\www.safesite.com,100,200,TEST
1.393368213642E9,497,192.168.0.14,TCP_MISS,5350,670,GET,http:\\www.safesite.com,100,200,TEST
1.3933682137E9,260,192.168.0.25,TCP_MISS,392,216,GET,http:\\www.safesite.com,100,200,TEST
1.393368213781E9,72,192.168.0.12,TCP_MISS,2416,956,GET,http:\\www.safesite.com,100,200,TEST
1.39336821383E9,326,192.168.0.18,TCP_MISS,9684,753,GET,http:\\www.safesite.com,100,200,TEST
1.393368213872E9,261,192.168.0.22,TCP_MISS,3256,823,GET,http:\\www.safesite.com,100,200,TEST
1.393368213938E9,482,192.168.0.28,TCP_MISS,101,870,GET,http:\\www.safesite.com,100,200,TEST
1.393368213982E9,96,192.168.0.5,TCP_MISS,9886,951,GET,http:\\www.safesite.com,100,200,TEST
1.39336821399E9,497,192.168.0.20,TCP_MISS,8789,141,GET,http:\\www.safesite.com,100,200,TEST
1.393368213991E9,205,192.168.0.23,TCP_MISS,8581,329,GET,http:\\www.safesite.com,100,200,TEST
1.393368213995E9,340,192.168.0.19,TCP_MISS,2624,413,GET,http:\\www.safesite.com,100,200,TEST
1.393368214052E9,498,192.168.0.32,TCP_MISS,4035,867,GET,http:\\www.safesite.com,100,200,TEST
1.393368214069E9,284,192.168.0.13,TCP_MISS,9910,109,GET,http:\\www.safesite.com,100,200,TEST
1.393368214083E9,350,192.168.0.2,TCP_MISS,4000,94,GET,http:\\www.safesite.com,100,200,TEST
1.393368214181E9,99,192.168.0.35,TCP_MISS,3022,694,GET,http:\\www.safesite.com,100,200,TEST
1.393368214269E9,424,192.168.0.37,TCP_MISS,9964,794,GET,http:\\www.safesite.com,100,200,TEST
1.39336821436E9,56,192.168.0.26,TCP_MISS,1106,956,GET,http:\\www.safesite.com,100,200,TEST
1.393368214377E9,194,192.168.0.16,TCP_MISS,6020,16,GET,http:\\www.safesite.com,100,200,TEST
1.393368214408E9,71,192.168.0.36,TCP_MISS,5843,541,GET,http:\\www.safesite.com,100,200,TEST
1.393368214438E9,448,192.168.0.17,TCP_MISS,9830,247,GET,http:\\www.safesite.com,100,200,TEST
1.393368214526E9,129,192.168.0.30,TCP_MISS,6903,583,GET,http:\\www.safesite.com,100,200,TEST
1.393368214603E9,375,192.168.0.4,TCP_MISS,6759,648,GET,http:\\www.safesite.com,100,200,TEST
1.393368214678E9,268,192.168.0.17,TCP_MISS,5876,335,GET,http:\\www.safesite.com,100,200,TEST
1.393368214745E9,10,192.168.0.32,TCP_MISS,1130,677,GET,http:\\www.safesite.com,100,200,TEST
1.393368214745E9,244,192.168.0.11,TCP_MISS,421,173,GET,http:\\www.safesite.com,100,200,TEST
1.393368214795E9,314,192.168.0.33,TCP_MISS,5057,16,GET,http:\\www.safesite.com,100,200,TEST
1.393368214881E9,12,192.168.0.7,TCP_MISS,6855,696,GET,http:\\www.safesite.com,100,200,TEST
1.393368214912E9,319,192.168.0.23,TCP_MISS,66,546,GET,http:\\www.safesite.com,100,200,TEST
1.393368214977E9,402,192.168.0.34,TCP_MISS,3050,777,GET,http:\\www.safesite.com,100,200,TEST
1.393368215049E9,411,192.168.0.8,TCP_MISS,6026,885,GET,http:\\www.safesite.com,100,200,TEST
1.393368215128E9,104,192.168.0.31,TCP_MISS,3190,313,GET,http:\\www.safesite.com,100,200,TEST
1.393368215226E9,402,192.168.0.27,TCP_MISS,4748,120,GET,http:\\www.safesite.com,100,200,TEST
1.39336821525E9,342,192.168.0.15,TCP_MISS,6261,304,GET,http:\\www.safesite.com,100,200,TEST
1.393368215292E9,244,192.168.0.35,TCP_MISS,9598,513,GET,http:\\www.safesite.com,100,200,TEST
1.393368215338E9,176,192.168.0.6,TCP_MISS,5498,587,GET,http:\\www.safesite.com,100,200,TEST
1.393368215411E9,7,192.168.0.14,TCP_MISS,1045,376,GET,http:\\www.safesite.com,100,200,TEST
1.393368215484E9,402,192.168.0.24,TCP_MISS,2575,138,GET,http:\\www.safesite.com,100,200,TEST
1.39336821556E9,338,192.168.0.18,TCP_MISS,5980,124,GET,http:\\www.safesite.com,100,200,TEST
1.393368215654E9,496,192.168.0.29,TCP_MISS,3991,14,GET,http:\\www.safesite.com,100,200,TEST
1.393368215657E9,212,192.168.0.28,TCP_MISS,2673,513,GET,http:\\www.safesite.com,100,200,TEST
1.393368215744E9,242,192.168.0.9,TCP_MISS,1620,131,GET,http:\\www.safesite.com,100,200,TEST
1.39336821583E9,421,192.168.0.10,TCP_MISS,3940,34,GET,http:\\www.safesite.com,100,200,TEST
1.393368215842E9,26,192.168.0.30,TCP_MISS,107,799,GET,http:\\www.safesite.com,100,200,TEST
1.393368215897E9,139,192.168.0.36,TCP_MISS,8114,925,GET,http:\\www.safesite.com,100,200,TEST
1.393368215962E9,279,192.168.0.4,TCP_MISS,4857,700,GET,http:\\www.safesite.com,100,200,TEST
1.393368215991E9,350,192.168.0.22,TCP_MISS,5196,532,GET,http:\\www.safesite.com,100,200,TEST
1.393368216045E9,357,192.168.0.26,TCP_MISS,4106,394,GET,http:\\www.safesite.com,100,200,TEST
1.393368216077E9,395,192.168.0.16,TCP_MISS,852,654,GET,http:\\www.safesite.com,100,200,TEST
1.393368216093E9,481,192.168.0.5,TCP_MISS,9087,776,GET,http:\\www.safesite.com,100,200,TEST
1.393368216161E9,335,192.168.0.21,TCP_MISS,8341,106,GET,http:\\www.safesite.com,100,200,TEST
1.393368216227E9,203,192.168.0.25,TCP_MISS,8777,893,GET,http:\\www.safesite.com,100,200,TEST
1.393368216312E9,228,192.168.0.3,TCP_MISS,7080,564,GET,http:\\www.safesite.com,100,200,TEST
1.393368216319E9,177,192.168.0.19,TCP_MISS,6302,538,GET,http:\\www.safesite.com,100,200,TEST
1.393368216389E9,223,192.168.0.13,TCP_MISS,8950,905,GET,http:\\www.safesite.com,100,200,TEST
1.393368216404E9,195,192.168.0.20,TCP_MISS,1851,416,GET,http:\\www.safesite.com,100,200,TEST
1.393368216466E9,430,192.168.0.37,TCP_MISS,6429,34,GET,http:\\www.safesite.com,100,200,TEST
1.393368216504E9,19,192.168.0.12,TCP_MISS,3647,532,GET,http:\\www.safesite.com,100,200,TEST
1.393368216519E9,64,192.168.0.2,TCP_MISS,9662,3,GET,http:\\www.safesite.com,100,200,TEST
1.393368216524E9,317,192.168.0.8,TCP_MISS,4678,23,GET,http:\\www.safesite.com,100,200,TEST
1.393368216565E9,236,192.168.0.35,TCP_MISS,1054,234,GET,http:\\www.safesite.com,100,200,TEST
1.393368216624E9,94,192.168.0.6,TCP_MISS,212,681,GET,http:\\www.safesite.com,100,200,TEST
